id,ano,barrio,titulo,descripcion,direccion,longlat,presupuesto,tema,temaResumen,temaScrolli,subtema,beneficiarios,obrasOCampana,votos,estado
1,2013,CARAPACHAY,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 4 cámaras de vigilancia fijas,Ubicación random dentro del barrio,"-34.5259816,-58.5447961",100000,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
2,2013,CARAPACHAY,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 3 cámaras de vigilancia domo,Ubicación random dentro del barrio,"-34.532381, -58.535483",105000,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
3,2013,CARAPACHAY,Centro Cultural Municipal de Carapachay,Creación del Centro Cultural Municipal de Carapachay,Ituzaingó 5442,"-34.5285515,-58.53213791",100000,INFRAESTRUCTURA COMUNITARIA,OTROS,OTROS,CULTURA,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
4,2013,CARAPACHAY,"Limpieza, poda y mejoramiento de iluminación","Limpieza, poda y mejoramiento de iluminación",Islas Malvinas 3500-3800,"-34.52737974,-58.54194061",26209,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
5,2013,CARAPACHAY,Plaza Domingo F. Sarmiento,Puesta en valor de la Plaza (en reemplazo del Circuito Aeróbico en Islas Malvinas),Lope de Vega e Hilario Ascasubi,"-34.549130, -58.515879",621691,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
6,2013,CARAPACHAY,Rampas en esquinas,Construcción de rampas para personas con movilidad reducida en las cercanías de establecimientos educativos del barrio,Drysdale y Borges - Derqui 5711,"-34.5243161,-58.5383707",116160,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,RAMPAS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
7,2013,CARAPACHAY,UAP Paul Harris (Munro),Adquisición de un radiógrafo dental panorámico,Sargento Cabral 2880,"-34.54284977,-58.51320582",241600,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
8,2013,FLORIDA ESTE,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 3 cámaras de vigilancia fijas,Ubicación random dentro del barrio,"-34.5325003,-58.5091439",75000,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
9,2013,FLORIDA ESTE,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 3 cámaras de vigilancia fijas,"Plaza Libertad (Italia, Beiró, Esmeralda, Valle Grande)","-34.5210527,-58.49032972",38217,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
10,2013,FLORIDA ESTE,Mejoramiento de iluminación,Mejoramiento de iluminación,Av Florida 1900 y Carlos Villate 1800 hasta Pres Hipólito Yrigoyen 2200 y Av Florida 2400/ Pres Hipólito Yrigoyen 1409 y Av Maipú 1800 hasta Hipólito Yrigoyen 2200 y España 1800,"-34.5208686,-58.4874244",109538,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
11,2013,FLORIDA ESTE,Plaza Libertad,Iluminación del perímetro de la Plaza,Esmeralda y Francisco Beiró,"-34.52763954,-58.50380748",31630,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
12,2013,FLORIDA ESTE,Plaza Libertad,Puesta en valor de la Plaza,Esmeralda y Francisco Beiró,"-34.52763954,-58.50380748",430000,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
13,2013,FLORIDA ESTE,Plaza Octavio Ortiz,Iluminación de la Plaza,Estación FFCC Mitre y Av San Martín,"-34.5377515,-58.5142095",68480,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
14,2013,FLORIDA OESTE,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 4 cámaras de vigilancia fijas,Ubicación random dentro del barrio,"-34.533472, -58.511279",100000,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
15,2013,FLORIDA OESTE,"Plaza ""Paseo de las Artes""",Mejoramiento de iluminación,Sgto Baigorria entre San Martín y Cnel Pringles,"-34.5376067,-58.5139017",139630,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
16,2013,FLORIDA OESTE,Plaza La Paz,Puesta en valor,Gervasio de Posadas e Italia,"-34.5384599,-58.52452683",906056,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
17,2013,FLORIDA OESTE,Plaza Paseo del Sol,Puesta en valor,Av Gral José de San Martín y Bolivia,"-34.5381368,-58.5148313",85059,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
18,2013,LA LUCILA,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 2 cámaras de vigilancia fijas,Ubicación random dentro del barrio,"-34.4980702,-58.4957971",50000,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
19,2013,LA LUCILA,"Poda, limpieza en general y mejoramiento de iluminación","Poda, limpieza en general y mejoramiento de iluminación",Ada Elflein 3800-4100,"-34.4963397,-58.4897348",55584,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
20,2013,LA LUCILA,Reparación de veredas rotas por raíces de árboles,Reparación de veredas rotas por raíces de árboles,Ubicación random dentro del barrio,"-34.494745, -58.484725",577978,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,VEREDAS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
21,2013,MUNRO,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 2 cámaras de vigilancia fijas,Ubicación random dentro del barrio,"-34.5273532,-58.5442659",50000,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
22,2013,MUNRO,Centro Cultural Municipal de Munro,Puesta en valor,Vélez Sarsfield 4652,"-34.53035412,-58.52399905",731508,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,CULTURA,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
23,2013,MUNRO,Plaza Alem y Plaza Güemes,Vida Saludable en la Plaza (actividades deportivas),Maquinista Carregal y Luis Terragno/ Ricardo Gutiérrez y Sgto cabral,"-34.524528, -58.518635",99920,DEPORTE,OTROS,OTROS,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,2,elegido por consenso,FINALIZADO
24,2013,MUNRO,Plaza Güemes,Puesta en valor,Ricardo Gutiérrez y Sgto Cabral,"-34.5249794,-58.5207564",496349,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
25,2013,OLIVOS,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 2 cámaras de vigilancia fijas,Ubicación random dentro del barrio,"-34.509221, -58.499793",50000,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
26,2013,OLIVOS,Mejoramiento de iluminación,Mejoramiento de iluminación,Av Maipú 2600 y Ricardo Gutiérrez 1400 hasta FFCC tren de la Costa,"-34.5115652,-58.492717",98310,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
27,2013,OLIVOS,Mejoramiento de iluminación,Mejoramiento de iluminación,Ugarte 1500 y Av Maipú 2300 hasta Blas Parera 2400,"34.5514157,-58.4545771",188148,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
28,2013,OLIVOS,Mejoramiento de iluminación,Mejoramiento de iluminación,Av Maipú 3000 y Pelliza 1400 al 3900 hasta Blas Parera 3100,"-34.5083611,-58.4945117",486200,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
29,2013,OLIVOS,"Plaza ""Vicente López y Planes""",Mejoramiento de iluminación en la Plaza,Ricardo Gutiérrez y Wineberg,"-34.5090259,-58.4876091",35088,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
30,2013,OLIVOS,Plaza de los Inmigrantes,Mejoramiento de iluminación de la Plaza,Fernan Felix de Amador 1537,"-34.514320, -58.489550",61595,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
31,2013,VICENTE LÓPEZ,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 2 cámaras de seguridad fijas,Ubicación random dentro del barrio,"-34.521498, -58.478680",50000,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
32,2013,VICENTE LÓPEZ,PISTA BMX,PISTA BMX etapa 1 (movimiento de suelos),Raúl Alfonsín y Lavalle,"-34.5270098,-58.4694171",147000,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
33,2013,VICENTE LÓPEZ,PISTA BMX,PISTA BMX etapa 2 (partidor),Raúl Alfonsín y Lavalle,"-34.5270098,-58.4694171",550000,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
34,2013,VICENTE LÓPEZ,Reducidores de velocidad,Instalación de reducidores de velocidad en túneles,Melo y Azcuénaga - Güemes y Azcuénaga,"-34.5268902,-58.4742836",14164,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
35,2013,VILLA ADELINA,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 4 cámaras de vigilancia fijas,Ubicación random dentro del barrio,"-34.521205, -58.539609",100000,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
36,2013,VILLA ADELINA,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 2 cámaras de vigilancia domo,Ubicación random dentro del barrio,"-34.520533, -58.537077",70000,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
37,2013,VILLA ADELINA,Centro Cultural Municipal de Villa Adelina,Creación del Centro Cultural Participativo,Av Ader 4057,"-34.5247076,-58.5258069",216196,INFRAESTRUCTURA COMUNITARIA,OTROS,CULTURA,CULTURA,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
38,2013,VILLA ADELINA,Circuito para realización de actividades aeróbicas,Circuito para realización de actividades aeróbicas,Dr José Ingenieros y Cosme Argerich,"-34.53102774,-58.5447413",173880,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
39,2013,VILLA ADELINA,Estación Villa Adelina,Iluminación del Playón de la Estación Villa Adelina,Manuela Pedraza 4100,"-34.524364, -58.546940",82455,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
40,2013,VILLA ADELINA,Instalación de un Destacamento Policial,Instalación de un Destacamento Policial,Santa Fe y Triunvirato,"-34.5293526,-58.5530365",-,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
41,2013,VILLA ADELINA,Mejoramiento de iluminación,Mejoramiento de iluminación,Rafael Obligado 6200-7200 e Islas Malvinas 3800 y Primera Junta 3900,"-34.52668546,-58.54361621",115440,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
42,2013,VILLA ADELINA,Mejoramiento de iluminación,Mejoramiento de iluminación,"M Pedraza, L Silveyra, C Cajaraville y R Obligado hasta Paraná 6400","-34.52484143,-58.54752809",117687,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
43,2013,VILLA ADELINA,Plaza José Ingenieros,Puesta en valor,Dr José Ingenieros y Cosme Argerich,"-34.53102774,-58.5447413",458784,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
44,2013,VILLA MARTELLI,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de 3 cámaras de vigilancia fijas,Ubicación random dentro del barrio,"-34.549782,-58.5084407",75000,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
45,2013,VILLA MARTELLI,Mejoramiento de iluminación,Mejoramiento de iluminación,Melo 3550 y Avda B Mitre 800 hasta Av de los Constituyentes al 900,"-34.54646532,-58.50093359",415640,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
46,2013,VILLA MARTELLI,Mejoramiento de iluminación,Mejoramiento de iluminación,Av Mitre 300 y Laprida 3400 hasta Av de los Constituyentes 300,"-34.541241, -58.505153",66741,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
47,2013,VILLA MARTELLI,Plaza Almafuerte,Puesta en valor,Gral Las Heras y Cochabamba,"-34.55114247,-58.51937348",499900,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
48,2013,VILLA MARTELLI,Plaza Almafuerte,Potenciación de iluminación,Gral Las Heras y Cochabamba,"-34.55114247,-58.51937348",21470,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
49,2013,VILLA MARTELLI,Plaza de las Americas,Puesta en valor,Agustín Álvarez y Gral Juan Lavalle,"-34.5434991,-58.4996328",399683,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
50,2013,VILLA MARTELLI,Plaza de las Americas,Potenciación de iluminación,Agustín Álvarez 3332-3350,"-34.5434991,-58.4996328",23000,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,elegido por consenso,FINALIZADO
51,2014,CARAPACHAY,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Colocación de cámaras de vigilancia,Cabildo y Ascasubi - Islas Malvinas y Cabildo - Misiones y Porchia e Islas Malvinas y Obligado,"-34.5305601,-58.541132",215621,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,213,FINALIZADO
52,2014,CARAPACHAY,Campaña educativa en higiene urbana y reciclado,Campaña educativa en higiene urbana y reciclado,Ubicación random dentro del barrio,"-34.530790, -58.532393",36669,AMBIENTE,AMBIENTE,AMBIENTE,RECICLADO,POBLACIÓN EN GENERAL,2,56,FINALIZADO
53,2014,CARAPACHAY,Corte de raíces y reparación de veredas,Corte de raíces y reparación de veredas,Ubicación random dentro del barrio,"-34.5259462,-58.5449248",500000,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,VEREDAS,POBLACIÓN EN GENERAL,1,135,FINALIZADO
54,2014,CARAPACHAY,Mejoramiento de iluminación y construcción de dársena,Mejoramiento de iluminación y construcción de dársena,Islas Malvinas 3800 y Rafael Obligado 6200,"-34.526345,-58.5454625",585440,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,105,FINALIZADO
55,2014,CARAPACHAY,Mejoramiento de la señalización,Mejoramiento de la señalización,Independencia y el paso nivel,"-34.5285879,-58.5362773",-,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,34,FINALIZADO
56,2014,CARAPACHAY,Ordenamiento de la circulación,"Ordenamiento de la circulación: Desde Independencia hacia el oeste, señalizando giro a la derecha por Puerto Argentino y Cabildo para retomar Navarro",Puerto Argentino y Cabildo,"-34.5290978,-58.5383863",-,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,32,FINALIZADO
57,2014,CARAPACHAY,Reposición de árboles,Reposición de árboles,Islas Malvinas entre R Obligado y Ascasubi,"-34.52668546,-58.54361621",5994,AMBIENTE,AMBIENTE,AMBIENTE,ARBOLADO,POBLACIÓN EN GENERAL,1,41,FINALIZADO
58,2014,CARAPACHAY,Sociedad de Fomento Drysdale,Techado de un sector para ampliar la oferta de actividades deportivas y recreativas de los niños y adolescentes que asisten a las escuelas del Barrio de Carapachay,Juan José Castelli 5750,"-34.5262523,-58.5374341",4260740,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,NIÑOS Y JÓVENES,1,234,FINALIZADO
59,2014,FLORIDA ESTE,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Colocación de cámaras,Melo 1600-3000,"-34.53233562,-58.48626466",215621,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,70,FINALIZADO
60,2014,FLORIDA ESTE,Campaña educativa en higiene urbana y reciclado,Campaña educativa en higiene urbana y reciclado,Ubicación random dentro del barrio,"-34.540453, -58.482192",59969,AMBIENTE,AMBIENTE,AMBIENTE,RECICLADO,POBLACIÓN EN GENERAL,2,80,FINALIZADO
61,2014,FLORIDA ESTE,Colocación y/o reposición de árboles,Colocación y/o reposición de árboles en el barrio,Ubicación random dentro del barrio,"-34.538757, -58.485025",15553,AMBIENTE,AMBIENTE,AMBIENTE,ARBOLADO,POBLACIÓN EN GENERAL,1,53,FINALIZADO
62,2014,FLORIDA ESTE,Hospital Municipal Bernardo Houssay,Equipamiento: 2 sillas de rueda y 2 camas para Prog De Emergencia de Salud Mental,Pres. Hipólito Yrigoyen 1757,"-34.5238104,-58.4902366",34540,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,163,FINALIZADO
63,2014,FLORIDA ESTE,Mejoramiento de iluminación,Mejoramiento de iluminación,"Manzana comprendida en Roca, V Liniers, Urquiza y J M Paz","-34.53027279,-58.48927525",89660,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,20,FINALIZADO
64,2014,FLORIDA ESTE,Obra hidráulica: conductos y sumideros,Obra hidráulica: conductos y sumideros,Italia y D F Sarmiento,"-34.52049351,-58.48747537",600000,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,HIDRÁULICA,POBLACIÓN EN GENERAL,1,162,FINALIZADO
65,2014,FLORIDA ESTE,Paseo Cultural Federico Garcia Lorca,Creación del Paseo Cultural Federico Garcia Lorca,Aristóbulo del Valle 1685,"-34.5373588,-58.4792873",326720,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,232,FINALIZADO
66,2014,FLORIDA ESTE,Reducidores de velocidad,Colocación de reducidores de velocidad,Malaver 3100 y Panamericana / Malaver 1400 y Av. Maipu 2000,"-34.518257, -58.486399",47154,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,19,FINALIZADO
67,2014,FLORIDA OESTE,Obras complementarias al retén de Plaza La Paz,Asignar el total del presupuesto correspondiente al Foro Vecinal de Florida Oeste para 2014 a obras para paliar el efecto de posibles inundaciones,H Yrigoyen y Posadas,"-34.5400048,-58.5244801",1933000,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,HIDRÁULICA,POBLACIÓN EN GENERAL,1,323,FINALIZADO
68,2014,LA LUCILA,Bombas depresoras con cajas antivandalismo,Plan de reparación y/o reposición de 15 bombas depresoras con cajas antivandalismo,Ubicación random dentro del barrio,"-34.501678, -58.490475",739485,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,HIDRÁULICA,POBLACIÓN EN GENERAL,1,156,FINALIZADO
69,2014,LA LUCILA,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Colocación de 8 cámaras de vigilancia urbana,José Ingenieros y Rioja - Elflein entre Debenedetti y Díaz Vélez - Paraná y Elflein y Acassuso y Tucumán - Av Maipú 3200-4000,"-34.4976063,-58.4902522",291187,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,178,FINALIZADO
70,2014,LA LUCILA,Campaña educativa en higiene urbana y reciclado,Campaña educativa en higiene urbana y reciclado,Ubicación random dentro del barrio,"-34.492021, -58.479147",59969,AMBIENTE,AMBIENTE,AMBIENTE,RECICLADO,POBLACIÓN EN GENERAL,2,96,FINALIZADO
71,2014,LA LUCILA,Colocación de semáforo,Colocación de semáforo,Anchorena y Rawson,"-34.49796733,-58.48916159",17120,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,54,FINALIZADO
72,2014,LA LUCILA,Colocación de semáforo,Colocación de semáforo,Av del Libertador y San Lorenzo,"-34.49962807,-58.48352479",113364,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,34,FINALIZADO
73,2014,LA LUCILA,Reducidores de velocidad,Colocación de reducidores de velocidad,Parana 700 y G.Rawson 4000 - G.Rawson 3100 y Roma 700,"-34.5030751,-58.487984",63736,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,51,FINALIZADO
74,2014,LA LUCILA,Reducidores de velocidad,Colocación de reducidores de velocidad,Rioja y Doctor José Ingenieros,"-34.5009984,-58.4899168",7082,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,10,FINALIZADO
75,2014,LA LUCILA,Reserva Ecológica,Iluminación de la Reserva Ecológica: interna y del perímetro (columnas con luminarias y brazos de luminaria de vereda),Eduardo Ramseyer y el Rio,"-34.4922332,-58.4814344",220000,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,PLAZAS Y PASEOS,POBLACIÓN EN GENERAL,1,S/D,FINALIZADO
